1.0,4.0,4,1.0,0.7853981633974483,Square
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
0.0,2.0,2,2.0,0.0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
208.5,60.72792184352875,5,1.0625,0.7104591049465587,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
0.0,2.0,2,2.0,0.0,
107.5,108.8111823797226,9,0.8333333333333334,0.11409622334331834,
0.0,2.0,2,2.0,0.0,
155.5,134.12489008903503,8,0.6774193548387096,0.10862292647905746,
2208.5,184.95331704616547,8,1.0,0.8113028814982493,Circle
1394.0,145.53910374641418,8,0.9555555555555556,0.8270147312334851,Circle
0.5,3.414213538169861,3,1.0,0.5390120920947209,Triangle
0.0,0.0,1,1.0,0,
0.5,3.414213538169861,3,1.0,0.5390120920947209,Triangle
0.0,0.0,1,1.0,0,
0.0,2.0,2,0.5,0.0,
0.0,0.0,1,1.0,0,
0.0,2.0,2,0.5,0.0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
809.0,121.11269783973694,4,1.03125,0.6930730774870322,Square
0.0,0.0,1,1.0,0,
249.0,76.76955187320709,4,1.0,0.5309225848123567,Square
1303.0,152.9116872549057,6,0.9302325581395349,0.7002819282180069,
352.0,362.16652059555054,8,0.8070175438596491,0.033723755032581924,
0.0,0.0,1,1.0,0,
0.0,2.0,2,0.5,0.0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
2570.0,193.33809340000153,8,0.9180327868852459,0.8639888232206617,Circle
0.0,0.0,1,1.0,0,
891.0,130.76955199241638,5,0.8157894736842105,0.6547481745920967,
272.0,272.71067690849304,8,1.048780487804878,0.04595941428660609,
352.5,97.49747383594513,4,0.9032258064516129,0.4659960751276391,Square
0.0,0.0,1,1.0,0,
2592.5,193.43859910964966,8,0.9166666666666666,0.8706474901174631,Circle
1.0,4.0,4,1.0,0.7853981633974483,Square
0.0,0.0,1,1.0,0,
1968.0,197.5979790687561,4,0.7894736842105263,0.633388189547382,Rectangle
1192.5,134.46803629398346,8,0.8,0.828762565900702,Circle
0.0,0.0,1,1.0,0,
258.0,255.88224983215332,8,1.024390243902439,0.04951642123738572,
0.0,0.0,1,1.0,0,
0.5,3.414213538169861,3,1.0,0.5390120920947209,Triangle
572.0,150.02438473701477,6,0.6415094339622641,0.3193612239857095,
963.5,134.04163014888763,5,0.868421052631579,0.6738794011755453,
3032.5,212.89444231987,8,0.8695652173913043,0.8407793278331578,Circle
966.0,138.9116872549057,4,1.0,0.6290851270809062,Square
1357.5,158.5269113779068,5,0.9069767441860465,0.6788029262065205,
868.0,124.28427076339722,4,1.0625,0.7061504696885759,Square
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
1129.5,134.46803605556488,7,0.7446808510638298,0.7849788859574862,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
0.0,0.0,1,1.0,0,
571.5,120.81118214130402,4,0.8048780487804879,0.4920529398196979,Square
1340.5,159.49747383594513,4,0.9361702127659575,0.6621693344622466,Square
295.5,334.1492751836777,13,0.8275862068965517,0.03325724749609625,
1029.5,134.3847759962082,4,1.0588235294117647,0.7163678247355885,Square
1716.0,176.7695518732071,4,0.7692307692307693,0.6901003149972915,Rectangle
